"Day","Section","Gear","Mean","Median","l95","u95","Date","DayType"
28,"Sauk","Bank",0.48,0,0,2,"2019-02-28",0
28,"Skagit","Boat",1.7925,1,0,6,"2019-02-28",0
28,"Sauk","Boat",1.1075,1,0,5,"2019-02-28",0
29,"Skagit","Bank",0.6325,0,0,3,"2019-03-01",0
29,"Sauk","Bank",0.7275,0,0,4,"2019-03-01",0
29,"Skagit","Boat",2.24,2,0,7,"2019-03-01",0
29,"Sauk","Boat",1.4675,1,0,5,"2019-03-01",0
30,"Skagit","Bank",1.7875,1,0,5.02499999999998,"2019-03-02",1
30,"Sauk","Bank",2.03,2,0,7,"2019-03-02",1
30,"Skagit","Boat",7.44,7,1.975,16,"2019-03-02",1
30,"Sauk","Boat",4.1875,4,0,11,"2019-03-02",1
31,"Skagit","Bank",1.5325,1,0,5,"2019-03-03",1
31,"Sauk","Bank",1.785,1,0,6,"2019-03-03",1
31,"Skagit","Boat",6.225,6,1,13,"2019-03-03",1
31,"Sauk","Boat",3.835,3,0,10,"2019-03-03",1
32,"Skagit","Bank",0.415,0,0,2,"2019-03-04",0
32,"Sauk","Bank",0.4325,0,0,2,"2019-03-04",0
32,"Skagit","Boat",1.1225,1,0,4,"2019-03-04",0
32,"Sauk","Boat",0.8425,1,0,3,"2019-03-04",0
33,"Skagit","Bank",0.8525,1,0,4,"2019-03-05",0
33,"Sauk","Bank",0.895,1,0,4,"2019-03-05",0
33,"Skagit","Boat",2.6275,2,0,7.02499999999998,"2019-03-05",0
33,"Sauk","Boat",1.475,1,0,5,"2019-03-05",0
34,"Skagit","Bank",0.76,0,0,3,"2019-03-06",0
34,"Sauk","Bank",0.59,0,0,3,"2019-03-06",0
34,"Skagit","Boat",1.6225,1,0,5,"2019-03-06",0
34,"Sauk","Boat",0.93,1,0,3,"2019-03-06",0
35,"Skagit","Bank",0.905,1,0,4,"2019-03-07",0
35,"Sauk","Bank",0.745,0,0,3.02499999999998,"2019-03-07",0
35,"Skagit","Boat",1.9475,2,0,6,"2019-03-07",0
35,"Sauk","Boat",1.13,1,0,5,"2019-03-07",0
36,"Skagit","Bank",0.955,1,0,4,"2019-03-08",0
36,"Sauk","Bank",0.73,0,0,4,"2019-03-08",0
36,"Skagit","Boat",2.2325,2,0,8,"2019-03-08",0
36,"Sauk","Boat",1.415,1,0,5,"2019-03-08",0
37,"Skagit","Bank",2.7625,2,0,9,"2019-03-09",1
37,"Sauk","Bank",1.9475,2,0,6,"2019-03-09",1
37,"Skagit","Boat",5.4525,5,1,13,"2019-03-09",1
37,"Sauk","Boat",3.2525,3,0,9,"2019-03-09",1
38,"Skagit","Bank",2.47,2,0,8,"2019-03-10",1
38,"Sauk","Bank",2.165,2,0,7,"2019-03-10",1
38,"Skagit","Boat",6.1025,6,1,14,"2019-03-10",1
38,"Sauk","Boat",3.53,3,0,9,"2019-03-10",1
39,"Skagit","Bank",1.1825,1,0,4.02499999999998,"2019-03-11",0
39,"Sauk","Bank",1.195,1,0,5,"2019-03-11",0
39,"Skagit","Boat",2.4175,2,0,6.02499999999998,"2019-03-11",0
39,"Sauk","Boat",2.0425,2,0,7,"2019-03-11",0
40,"Skagit","Bank",1,1,0,4,"2019-03-12",0
40,"Sauk","Bank",0.7575,0,0,3,"2019-03-12",0
40,"Skagit","Boat",1.75,1,0,5,"2019-03-12",0
40,"Sauk","Boat",1.1,1,0,4,"2019-03-12",0
41,"Skagit","Bank",1.0325,1,0,4,"2019-03-13",0
41,"Sauk","Bank",0.9975,1,0,4,"2019-03-13",0
41,"Skagit","Boat",2.4425,2,0,8,"2019-03-13",0
41,"Sauk","Boat",1.79,1,0,7,"2019-03-13",0
42,"Skagit","Bank",1.1575,1,0,4,"2019-03-14",0
42,"Sauk","Bank",1.1925,1,0,5,"2019-03-14",0
42,"Skagit","Boat",3.42,3,0,10.025,"2019-03-14",0
42,"Sauk","Boat",2.185,2,0,8,"2019-03-14",0
43,"Skagit","Bank",1.1475,1,0,4,"2019-03-15",0
43,"Sauk","Bank",1.4325,1,0,4.02499999999998,"2019-03-15",0
43,"Skagit","Boat",4.295,4,0,12,"2019-03-15",0
43,"Sauk","Boat",2.9175,2,0,9,"2019-03-15",0
44,"Skagit","Bank",2.6125,2,0,7.02499999999998,"2019-03-16",1
44,"Sauk","Bank",2.82,2,0,8,"2019-03-16",1
44,"Skagit","Boat",6.74,6,1,17.025,"2019-03-16",1
44,"Sauk","Boat",6.4275,6,1,17,"2019-03-16",1
45,"Skagit","Bank",2.175,2,0,7,"2019-03-17",1
45,"Sauk","Bank",2.54,2,0,7,"2019-03-17",1
45,"Skagit","Boat",6.045,6,1,14,"2019-03-17",1
45,"Sauk","Boat",7.79,7,1,18.025,"2019-03-17",1
46,"Skagit","Bank",0.75,0,0,3.02499999999998,"2019-03-18",0
46,"Sauk","Bank",1.83,2,0,6,"2019-03-18",0
46,"Skagit","Boat",4.0475,3,0,12,"2019-03-18",0
46,"Sauk","Boat",6.1275,6,1,15,"2019-03-18",0
47,"Skagit","Bank",0.8,1,0,4,"2019-03-19",0
47,"Sauk","Bank",1.78,1,0,6,"2019-03-19",0
47,"Skagit","Boat",4.0475,3,0,12,"2019-03-19",0
47,"Sauk","Boat",5.4825,5,0,15,"2019-03-19",0
48,"Skagit","Bank",0.6775,0,0,3,"2019-03-20",0
48,"Sauk","Bank",1.6775,1,0,6,"2019-03-20",0
48,"Skagit","Boat",4.205,3,0,13,"2019-03-20",0
48,"Sauk","Boat",5.715,5,0,17,"2019-03-20",0
49,"Skagit","Bank",0.565,0,0,3,"2019-03-21",0
49,"Sauk","Bank",1.62,1,0,5,"2019-03-21",0
49,"Skagit","Boat",3.785,3,0,9.02499999999998,"2019-03-21",0
49,"Sauk","Boat",5.505,5,0.975000000000001,14,"2019-03-21",0
50,"Skagit","Bank",0.5525,0,0,3,"2019-03-22",0
50,"Sauk","Bank",1.5825,1,0,5.02499999999998,"2019-03-22",0
50,"Skagit","Boat",6.085,5,1,15.025,"2019-03-22",0
50,"Sauk","Boat",7.51,7,2,17,"2019-03-22",0
51,"Skagit","Bank",1.51,1,0,6,"2019-03-23",1
51,"Sauk","Bank",3.27,3,0,9.02499999999998,"2019-03-23",1
51,"Skagit","Boat",13.3175,12,4,30,"2019-03-23",1
51,"Sauk","Boat",13.325,12,4,28.025,"2019-03-23",1
52,"Skagit","Bank",1.465,1,0,6,"2019-03-24",1
52,"Sauk","Bank",3.3925,3,0,10.025,"2019-03-24",1
52,"Skagit","Boat",12.125,11,3,26.025,"2019-03-24",1
52,"Sauk","Boat",10.9725,10,3,23,"2019-03-24",1
53,"Skagit","Bank",0.6025,0,0,3,"2019-03-25",0
53,"Sauk","Bank",1.415,1,0,6,"2019-03-25",0
53,"Skagit","Boat",5.38,4,0,16.025,"2019-03-25",0
53,"Sauk","Boat",4.9225,4,0,15,"2019-03-25",0
54,"Skagit","Bank",0.74,0,0,4,"2019-03-26",0
54,"Sauk","Bank",1.7,1,0,6.02499999999998,"2019-03-26",0
54,"Skagit","Boat",6.3175,5,0,18,"2019-03-26",0
54,"Sauk","Boat",6.1575,5,1,17.025,"2019-03-26",0
55,"Skagit","Bank",0.685,0,0,3,"2019-03-27",0
55,"Sauk","Bank",1.9,1,0,7,"2019-03-27",0
55,"Skagit","Boat",7.065,7,1,16,"2019-03-27",0
55,"Sauk","Boat",6.545,6,1,13,"2019-03-27",0
56,"Skagit","Bank",0.65,0,0,3,"2019-03-28",0
56,"Sauk","Bank",1.4425,1,0,5.02499999999998,"2019-03-28",0
56,"Skagit","Boat",4.4,4,0,11,"2019-03-28",0
56,"Sauk","Boat",4.6375,4,0,11,"2019-03-28",0
57,"Skagit","Bank",0.76,0,0,3.02499999999998,"2019-03-29",0
57,"Sauk","Bank",1.9325,2,0,6,"2019-03-29",0
57,"Skagit","Boat",7.08,6,2,16,"2019-03-29",0
57,"Sauk","Boat",6.2725,6,1,15,"2019-03-29",0
58,"Skagit","Bank",1.4325,1,0,6,"2019-03-30",1
58,"Sauk","Bank",2.8625,2,0,8,"2019-03-30",1
58,"Skagit","Boat",11.585,11,3,22,"2019-03-30",1
58,"Sauk","Boat",9.48,9,2,19,"2019-03-30",1
59,"Skagit","Bank",1.48,1,0,5,"2019-03-31",1
59,"Sauk","Bank",2.3425,2,0,7,"2019-03-31",1
59,"Skagit","Boat",11.6575,11,4,25,"2019-03-31",1
59,"Sauk","Boat",6.7925,6,1,16,"2019-03-31",1
