"Day","Section","Gear","Mean","Median","l95","u95","Date","DayType"
14,"Skagit","Bank",0.3175,0,0,2,"2019-02-14",0
14,"Sauk","Bank",0.2,0,0,1,"2019-02-14",0
14,"Skagit","Boat",0.6525,0,0,3,"2019-02-14",0
14,"Sauk","Boat",1.2425,1,0,4,"2019-02-14",0
15,"Skagit","Bank",0.3375,0,0,2,"2019-02-15",0
15,"Sauk","Bank",0.37,0,0,2,"2019-02-15",0
15,"Skagit","Boat",0.89,1,0,3.02499999999998,"2019-02-15",0
15,"Sauk","Boat",2.52,2,0,8,"2019-02-15",0
16,"Skagit","Bank",0.775,0,0,3,"2019-02-16",1
16,"Sauk","Bank",1.02,1,0,4,"2019-02-16",1
16,"Skagit","Boat",2.5175,2,0,7,"2019-02-16",1
16,"Sauk","Boat",5.725,5,1,14.025,"2019-02-16",1
17,"Skagit","Bank",0.7875,0,0,4,"2019-02-17",1
17,"Sauk","Bank",1.185,1,0,5,"2019-02-17",1
17,"Skagit","Boat",3.09,2.5,0,8,"2019-02-17",1
17,"Sauk","Boat",5.6775,5,1,14,"2019-02-17",1
18,"Skagit","Bank",0.35,0,0,2,"2019-02-18",0
18,"Sauk","Bank",0.6275,0,0,3,"2019-02-18",0
18,"Skagit","Boat",1.54,1,0,6,"2019-02-18",0
18,"Sauk","Boat",2.295,2,0,8,"2019-02-18",0
19,"Skagit","Bank",0.3675,0,0,2,"2019-02-19",0
19,"Sauk","Bank",0.5125,0,0,3,"2019-02-19",0
19,"Skagit","Boat",1.45,1,0,5,"2019-02-19",0
19,"Sauk","Boat",2.1075,2,0,7.02499999999998,"2019-02-19",0
20,"Skagit","Bank",0.3275,0,0,2,"2019-02-20",0
20,"Sauk","Bank",0.5,0,0,3,"2019-02-20",0
20,"Skagit","Boat",1.345,1,0,5,"2019-02-20",0
20,"Sauk","Boat",1.4975,1,0,5.02499999999998,"2019-02-20",0
21,"Skagit","Bank",0.345,0,0,2,"2019-02-21",0
21,"Sauk","Bank",0.5,0,0,2.02499999999998,"2019-02-21",0
21,"Skagit","Boat",2.015,2,0,7,"2019-02-21",0
21,"Sauk","Boat",1.9925,2,0,6,"2019-02-21",0
22,"Skagit","Bank",0.38,0,0,2,"2019-02-22",0
22,"Sauk","Bank",0.48,0,0,2.02499999999998,"2019-02-22",0
22,"Skagit","Boat",2.1025,2,0,7,"2019-02-22",0
22,"Sauk","Boat",2.345,2,0,7,"2019-02-22",0
23,"Skagit","Bank",0.8475,0,0,3,"2019-02-23",1
23,"Sauk","Bank",1.025,1,0,4,"2019-02-23",1
23,"Skagit","Boat",4.7625,5,0,11.025,"2019-02-23",1
23,"Sauk","Boat",5.7275,5,1,15.025,"2019-02-23",1
24,"Skagit","Bank",0.85,1,0,4,"2019-02-24",1
24,"Sauk","Bank",1.175,1,0,5,"2019-02-24",1
24,"Skagit","Boat",5.0825,4,0.975000000000001,13.025,"2019-02-24",1
24,"Sauk","Boat",6.525,6,1,16,"2019-02-24",1
25,"Skagit","Bank",0.475,0,0,2,"2019-02-25",0
25,"Sauk","Bank",0.435,0,0,2,"2019-02-25",0
25,"Skagit","Boat",1.9875,2,0,6,"2019-02-25",0
25,"Sauk","Boat",1.475,1,0,5,"2019-02-25",0
26,"Skagit","Bank",0.5325,0,0,3,"2019-02-26",0
26,"Sauk","Bank",0.4525,0,0,2,"2019-02-26",0
26,"Skagit","Boat",1.845,2,0,5,"2019-02-26",0
26,"Sauk","Boat",1.5825,1,0,5,"2019-02-26",0
27,"Skagit","Bank",0.48,0,0,2,"2019-02-27",0
27,"Sauk","Bank",0.5,0,0,2.02499999999998,"2019-02-27",0
27,"Skagit","Boat",1.55,1,0,5,"2019-02-27",0
27,"Sauk","Boat",1.26,1,0,4,"2019-02-27",0
28,"Skagit","Bank",0.52,0,0,3,"2019-02-28",0
28,"Sauk","Bank",0.665,0,0,3,"2019-02-28",0
28,"Skagit","Boat",2.1625,2,0,7,"2019-02-28",0
28,"Sauk","Boat",1.6525,1,0,5,"2019-02-28",0
29,"Skagit","Bank",0.745,0,0,3,"2019-03-01",0
29,"Sauk","Bank",0.76,0,0,3,"2019-03-01",0
29,"Skagit","Boat",2.6175,2,0,7,"2019-03-01",0
29,"Sauk","Boat",1.715,1,0,5,"2019-03-01",0
30,"Skagit","Bank",1.5,1,0,5,"2019-03-02",1
30,"Sauk","Bank",1.96,2,0,6,"2019-03-02",1
30,"Skagit","Boat",7.2825,7,2,16,"2019-03-02",1
30,"Sauk","Boat",4.1075,4,0,11,"2019-03-02",1
31,"Skagit","Bank",1.48,1,0,5,"2019-03-03",1
31,"Sauk","Bank",1.61,1,0,5,"2019-03-03",1
31,"Skagit","Boat",6.2575,6,1,14,"2019-03-03",1
31,"Sauk","Boat",4.0375,4,0,11,"2019-03-03",1
32,"Skagit","Bank",0.5875,0,0,3,"2019-03-04",0
32,"Sauk","Bank",0.68,0,0,3,"2019-03-04",0
32,"Skagit","Boat",1.5925,1,0,6,"2019-03-04",0
32,"Sauk","Boat",1.3575,1,0,5,"2019-03-04",0
33,"Skagit","Bank",0.8175,0,0,4,"2019-03-05",0
33,"Sauk","Bank",0.88,1,0,3.02499999999998,"2019-03-05",0
33,"Skagit","Boat",2.5925,2,0,7,"2019-03-05",0
33,"Sauk","Boat",1.375,1,0,5,"2019-03-05",0
34,"Skagit","Bank",0.725,0,0,3,"2019-03-06",0
34,"Sauk","Bank",0.615,0,0,3,"2019-03-06",0
34,"Skagit","Boat",2.19,2,0,7,"2019-03-06",0
34,"Sauk","Boat",1.1375,1,0,4,"2019-03-06",0
35,"Skagit","Bank",0.875,1,0,4,"2019-03-07",0
35,"Sauk","Bank",0.765,0,0,3.02499999999998,"2019-03-07",0
35,"Skagit","Boat",2.6125,2,0,8,"2019-03-07",0
35,"Sauk","Boat",1.685,1,0,6,"2019-03-07",0
36,"Skagit","Bank",1.1525,1,0,5,"2019-03-08",0
36,"Sauk","Bank",0.7225,0,0,3,"2019-03-08",0
36,"Skagit","Boat",2.63,2,0,8,"2019-03-08",0
36,"Sauk","Boat",2.0975,2,0,6,"2019-03-08",0
37,"Skagit","Bank",2.6975,2,0,8,"2019-03-09",1
37,"Sauk","Bank",1.875,2,0,6,"2019-03-09",1
37,"Skagit","Boat",5.3575,5,1,13,"2019-03-09",1
37,"Sauk","Boat",4.5925,4,1,11,"2019-03-09",1
38,"Skagit","Bank",2.235,2,0,7,"2019-03-10",1
38,"Sauk","Bank",2.2825,2,0,7,"2019-03-10",1
38,"Skagit","Boat",6.16,6,1,15,"2019-03-10",1
38,"Sauk","Boat",4.65,4,1,12,"2019-03-10",1
39,"Skagit","Bank",1.1875,1,0,4.02499999999998,"2019-03-11",0
39,"Sauk","Bank",1.025,1,0,4,"2019-03-11",0
39,"Skagit","Boat",2.535,2,0,7,"2019-03-11",0
39,"Sauk","Boat",2.6275,2,0,7,"2019-03-11",0
40,"Skagit","Bank",1.0225,1,0,4,"2019-03-12",0
40,"Sauk","Bank",0.815,1,0,3,"2019-03-12",0
40,"Skagit","Boat",2.75,2,0,8,"2019-03-12",0
40,"Sauk","Boat",1.5375,1,0,6,"2019-03-12",0
41,"Skagit","Bank",1.02,1,0,4,"2019-03-13",0
41,"Sauk","Bank",1.0175,1,0,4,"2019-03-13",0
41,"Skagit","Boat",3.4875,3,0,10,"2019-03-13",0
41,"Sauk","Boat",2.495,2,0,7,"2019-03-13",0
42,"Skagit","Bank",1.0175,1,0,4,"2019-03-14",0
42,"Sauk","Bank",1.275,1,0,5,"2019-03-14",0
42,"Skagit","Boat",3.785,3,0,11.025,"2019-03-14",0
42,"Sauk","Boat",3.135,3,0,9.02499999999998,"2019-03-14",0
43,"Skagit","Bank",1.0325,1,0,4,"2019-03-15",0
43,"Sauk","Bank",1.35,1,0,5,"2019-03-15",0
43,"Skagit","Boat",4.595,4,0,12,"2019-03-15",0
43,"Sauk","Boat",3.815,3,0,10,"2019-03-15",0
44,"Skagit","Bank",2.27,2,0,8,"2019-03-16",1
44,"Sauk","Bank",2.63,2,0,7.02499999999998,"2019-03-16",1
44,"Skagit","Boat",8.97,8,2,21.025,"2019-03-16",1
44,"Sauk","Boat",8.0925,7.5,1,17.025,"2019-03-16",1
45,"Skagit","Bank",2.425,2,0,7,"2019-03-17",1
45,"Sauk","Bank",3.2425,3,0,8,"2019-03-17",1
45,"Skagit","Boat",8.1125,7,2,18.025,"2019-03-17",1
45,"Sauk","Boat",8.4575,8,1,21,"2019-03-17",1
46,"Skagit","Bank",0.875,1,0,3,"2019-03-18",0
46,"Sauk","Bank",1.8875,2,0,6,"2019-03-18",0
46,"Skagit","Boat",4.3475,4,1,12,"2019-03-18",0
46,"Sauk","Boat",6.1075,6,1,14.025,"2019-03-18",0
47,"Skagit","Bank",0.85,1,0,3.02499999999998,"2019-03-19",0
47,"Sauk","Bank",1.7025,1,0,6,"2019-03-19",0
47,"Skagit","Boat",4.8525,4,0,14,"2019-03-19",0
47,"Sauk","Boat",6.825,6,1,19,"2019-03-19",0
48,"Skagit","Bank",0.655,0,0,3,"2019-03-20",0
48,"Sauk","Bank",1.635,1,0,6,"2019-03-20",0
48,"Skagit","Boat",5.095,4,1,13,"2019-03-20",0
48,"Sauk","Boat",7.0825,6,1,19,"2019-03-20",0
49,"Skagit","Bank",0.5325,0,0,3,"2019-03-21",0
49,"Sauk","Bank",1.425,1,0,5.02499999999998,"2019-03-21",0
49,"Skagit","Boat",5.5325,5,1,12,"2019-03-21",0
49,"Sauk","Boat",7.01,6,1.975,16,"2019-03-21",0
50,"Skagit","Bank",0.545,0,0,2.02499999999998,"2019-03-22",0
50,"Sauk","Bank",1.58,1,0,5,"2019-03-22",0
50,"Skagit","Boat",6.0325,6,1,14,"2019-03-22",0
50,"Sauk","Boat",9.6025,9,3,19.025,"2019-03-22",0
51,"Skagit","Bank",1.2575,1,0,4,"2019-03-23",1
51,"Sauk","Bank",3.595,3,0,10,"2019-03-23",1
51,"Skagit","Boat",14.375,13,5,32,"2019-03-23",1
51,"Sauk","Boat",19.02,18,7,36,"2019-03-23",1
52,"Skagit","Bank",1.305,1,0,5,"2019-03-24",1
52,"Sauk","Bank",3.36,3,0,10,"2019-03-24",1
52,"Skagit","Boat",15.685,15,5,34,"2019-03-24",1
52,"Sauk","Boat",15.8,15,5,33.025,"2019-03-24",1
53,"Skagit","Bank",0.6625,0,0,3,"2019-03-25",0
53,"Sauk","Bank",1.5025,1,0,5,"2019-03-25",0
53,"Skagit","Boat",7.7475,7,1,17.05,"2019-03-25",0
53,"Sauk","Boat",8.235,7,1,21,"2019-03-25",0
54,"Skagit","Bank",0.68,0,0,3,"2019-03-26",0
54,"Sauk","Bank",1.715,1,0,6.02499999999998,"2019-03-26",0
54,"Skagit","Boat",8.07,7,2,20,"2019-03-26",0
54,"Sauk","Boat",9.2325,8,2,22.025,"2019-03-26",0
55,"Skagit","Bank",0.6475,0,0,3,"2019-03-27",0
55,"Sauk","Bank",1.6275,1,0,6,"2019-03-27",0
55,"Skagit","Boat",7.9425,7,2,17,"2019-03-27",0
55,"Sauk","Boat",9.36,9,2,20,"2019-03-27",0
56,"Skagit","Bank",0.69,0,0,3,"2019-03-28",0
56,"Sauk","Bank",1.495,1,0,5,"2019-03-28",0
56,"Skagit","Boat",7.28,7,2,15,"2019-03-28",0
56,"Sauk","Boat",6.925,6,1,17,"2019-03-28",0
57,"Skagit","Bank",0.6075,0,0,3,"2019-03-29",0
57,"Sauk","Bank",1.755,1,0,5.02499999999998,"2019-03-29",0
57,"Skagit","Boat",9.26,9,3,20,"2019-03-29",0
57,"Sauk","Boat",8.2575,8,2,18.025,"2019-03-29",0
58,"Skagit","Bank",1.155,1,0,4,"2019-03-30",1
58,"Sauk","Bank",3.2325,3,0,9,"2019-03-30",1
58,"Skagit","Boat",16.2525,15,7,32.025,"2019-03-30",1
58,"Sauk","Boat",15.015,14,6,28,"2019-03-30",1
59,"Skagit","Bank",1.1725,1,0,4,"2019-03-31",1
59,"Sauk","Bank",3.1275,3,0,8,"2019-03-31",1
59,"Skagit","Boat",14.6475,14,6,31,"2019-03-31",1
59,"Sauk","Boat",13.305,12,4,30,"2019-03-31",1
60,"Skagit","Bank",0.5475,0,0,2,"2019-04-01",0
60,"Sauk","Bank",1.2825,1,0,4,"2019-04-01",0
60,"Skagit","Boat",3.9425,3,0,10.025,"2019-04-01",0
60,"Sauk","Boat",9.0025,9,2,20.025,"2019-04-01",0
61,"Skagit","Bank",0.6575,0,0,3,"2019-04-02",0
61,"Sauk","Bank",1.235,1,0,4,"2019-04-02",0
61,"Skagit","Boat",3.055,3,0,8,"2019-04-02",0
61,"Sauk","Boat",7.6075,7,2,17,"2019-04-02",0
62,"Skagit","Bank",0.735,0,0,3,"2019-04-03",0
62,"Sauk","Bank",1.055,1,0,4,"2019-04-03",0
62,"Skagit","Boat",3.24,3,0,10,"2019-04-03",0
62,"Sauk","Boat",5.7175,5,1,14.025,"2019-04-03",0
63,"Skagit","Bank",0.745,0,0,3.02499999999998,"2019-04-04",0
63,"Sauk","Bank",1.0275,1,0,4,"2019-04-04",0
63,"Skagit","Boat",3.56,3,0,10,"2019-04-04",0
63,"Sauk","Boat",6.6,6,1,17.025,"2019-04-04",0
64,"Skagit","Bank",0.64,0,0,3,"2019-04-05",0
64,"Sauk","Bank",1.0475,1,0,5,"2019-04-05",0
64,"Skagit","Boat",3.7125,3,0,10,"2019-04-05",0
64,"Sauk","Boat",7.3775,7,1,20.025,"2019-04-05",0
65,"Skagit","Bank",1.375,1,0,5,"2019-04-06",1
65,"Sauk","Bank",2.225,2,0,7,"2019-04-06",1
65,"Skagit","Boat",7.4175,7,2,15.025,"2019-04-06",1
65,"Sauk","Boat",17.5675,17,6.975,33,"2019-04-06",1
66,"Skagit","Bank",1.2475,1,0,4,"2019-04-07",1
66,"Sauk","Bank",2.835,2,0,9,"2019-04-07",1
66,"Skagit","Boat",10.1675,10,3,20,"2019-04-07",1
66,"Sauk","Boat",21.66,20,8,42.025,"2019-04-07",1
67,"Skagit","Bank",0.6075,0,0,3,"2019-04-08",0
67,"Sauk","Bank",1.0725,1,0,4,"2019-04-08",0
67,"Skagit","Boat",5.3,5,1,12.025,"2019-04-08",0
67,"Sauk","Boat",7.8975,7,2,17,"2019-04-08",0
68,"Skagit","Bank",0.735,0,0,3,"2019-04-09",0
68,"Sauk","Bank",1.285,1,0,5,"2019-04-09",0
68,"Skagit","Boat",6.2325,5,1,17,"2019-04-09",0
68,"Sauk","Boat",8.1775,7,1,21,"2019-04-09",0
69,"Skagit","Bank",0.79,1,0,3,"2019-04-10",0
69,"Sauk","Bank",1.645,1,0,6,"2019-04-10",0
69,"Skagit","Boat",6.7425,6,1,16,"2019-04-10",0
69,"Sauk","Boat",8.54,7,1,22,"2019-04-10",0
70,"Skagit","Bank",0.9425,1,0,3.02499999999998,"2019-04-11",0
70,"Sauk","Bank",1.7975,2,0,5,"2019-04-11",0
70,"Skagit","Boat",6.9375,6,1,14,"2019-04-11",0
70,"Sauk","Boat",8.4975,8,2,18,"2019-04-11",0
71,"Skagit","Bank",0.8025,1,0,3,"2019-04-12",0
71,"Sauk","Bank",1.635,1,0,6,"2019-04-12",0
71,"Skagit","Boat",11.225,11,3,25,"2019-04-12",0
71,"Sauk","Boat",11.15,10,3,23,"2019-04-12",0
72,"Skagit","Bank",1.5175,1,0,5.02499999999998,"2019-04-13",1
72,"Sauk","Bank",3.425,3,0,10,"2019-04-13",1
72,"Skagit","Boat",14.5175,14,4,30,"2019-04-13",1
72,"Sauk","Boat",17.3825,16.5,5.975,34,"2019-04-13",1
73,"Skagit","Bank",1.2625,1,0,5,"2019-04-14",1
73,"Sauk","Bank",4.2075,4,0,12,"2019-04-14",1
73,"Skagit","Boat",11.3,11,3,23,"2019-04-14",1
73,"Sauk","Boat",18.055,17,6,39,"2019-04-14",1
74,"Skagit","Bank",0.5975,0,0,3,"2019-04-15",0
74,"Sauk","Bank",1.92,1,0,7.02499999999998,"2019-04-15",0
74,"Skagit","Boat",5.1025,5,0.975000000000001,13,"2019-04-15",0
74,"Sauk","Boat",9.5125,9,2,23.025,"2019-04-15",0
75,"Skagit","Bank",0.62,0,0,3,"2019-04-16",0
75,"Sauk","Bank",1.8075,1,0,7,"2019-04-16",0
75,"Skagit","Boat",4.94,4,1,14,"2019-04-16",0
75,"Sauk","Boat",10.6375,9,2,26,"2019-04-16",0
76,"Skagit","Bank",0.4725,0,0,3,"2019-04-17",0
76,"Sauk","Bank",1.8325,1,0,6,"2019-04-17",0
76,"Skagit","Boat",4.5375,4,0,11,"2019-04-17",0
76,"Sauk","Boat",11.7775,11,3,25,"2019-04-17",0
77,"Skagit","Bank",0.475,0,0,2,"2019-04-18",0
77,"Sauk","Bank",1.035,1,0,4,"2019-04-18",0
77,"Skagit","Boat",4.33,4,0,11,"2019-04-18",0
77,"Sauk","Boat",8.3875,8,2,19,"2019-04-18",0
78,"Skagit","Bank",0.4075,0,0,2,"2019-04-19",0
78,"Sauk","Bank",0.68,0,0,3,"2019-04-19",0
78,"Skagit","Boat",2.0925,2,0,6,"2019-04-19",0
78,"Sauk","Boat",3.8775,3,0,11.025,"2019-04-19",0
79,"Skagit","Bank",0.91,1,0,4,"2019-04-20",1
79,"Sauk","Bank",1.215,1,0,4,"2019-04-20",1
79,"Skagit","Boat",2.9875,3,0,9,"2019-04-20",1
79,"Sauk","Boat",5.6875,5,1,15,"2019-04-20",1
80,"Skagit","Bank",1.225,1,0,4,"2019-04-21",1
80,"Sauk","Bank",1.73,1,0,6,"2019-04-21",1
80,"Skagit","Boat",4.8725,4,1,12,"2019-04-21",1
80,"Sauk","Boat",9.13,8,3,22,"2019-04-21",1
81,"Skagit","Bank",0.9,1,0,4,"2019-04-22",0
81,"Sauk","Bank",1.1875,1,0,4,"2019-04-22",0
81,"Skagit","Boat",3.1175,3,0,8.02499999999998,"2019-04-22",0
81,"Sauk","Boat",8.35,7,2,23,"2019-04-22",0
82,"Skagit","Bank",0.6825,0,0,3,"2019-04-23",0
82,"Sauk","Bank",1.21,1,0,5,"2019-04-23",0
82,"Skagit","Boat",2.6875,2,0,7,"2019-04-23",0
82,"Sauk","Boat",6.915,6,1.975,16,"2019-04-23",0
83,"Skagit","Bank",0.835,0,0,4,"2019-04-24",0
83,"Sauk","Bank",1.4375,1,0,5,"2019-04-24",0
83,"Skagit","Boat",3.9825,3,0,11.025,"2019-04-24",0
83,"Sauk","Boat",9.53,8,2,25,"2019-04-24",0
84,"Skagit","Bank",0.9275,1,0,4,"2019-04-25",0
84,"Sauk","Bank",1.665,1,0,6,"2019-04-25",0
84,"Skagit","Boat",6.065,5,0,18,"2019-04-25",0
84,"Sauk","Boat",13.5,12,3,32.025,"2019-04-25",0
85,"Skagit","Bank",0.8775,1,0,4,"2019-04-26",0
85,"Sauk","Bank",1.8275,1,0,6,"2019-04-26",0
85,"Skagit","Boat",8.26,8,2,18,"2019-04-26",0
85,"Sauk","Boat",18.7575,17.5,6.975,39,"2019-04-26",0
86,"Skagit","Bank",2.0825,2,0,7,"2019-04-27",1
86,"Sauk","Bank",3.3675,3,0,9.02499999999998,"2019-04-27",1
86,"Skagit","Boat",13.28,12.5,3,29,"2019-04-27",1
86,"Sauk","Boat",31.43,30,13,60.025,"2019-04-27",1
87,"Skagit","Bank",1.51,1,0,5,"2019-04-28",1
87,"Sauk","Bank",3.0975,3,0,10,"2019-04-28",1
87,"Skagit","Boat",14.615,14,5,32.025,"2019-04-28",1
87,"Sauk","Boat",29.5875,27,12,61,"2019-04-28",1
88,"Skagit","Bank",0.8225,1,0,3,"2019-04-29",0
88,"Sauk","Bank",1.6975,1,0,5,"2019-04-29",0
88,"Skagit","Boat",6.865,6,1,15.025,"2019-04-29",0
88,"Sauk","Boat",17.4975,17,6,34.025,"2019-04-29",0
89,"Skagit","Bank",0.87,1,0,4,"2019-04-30",0
89,"Sauk","Bank",1.7925,1,0,6,"2019-04-30",0
89,"Skagit","Boat",9.1025,8,2,22,"2019-04-30",0
89,"Sauk","Boat",24.1475,22,11,46,"2019-04-30",0
